,Time,Sensor001,Sensor048,Sensor108,Sensor148,Sensor198,Sensor298,Sensor358,Sensor430,Sensor498,Sensor548,Sensor598,Sensor798
15088,20/09/2016 15:00,0.038,0.0961,0.1509,0.0729,0.2198,0.0893,0.0807,0.3462,0.0667,0.0584,0.1668,0.058
15089,20/09/2016 16:00,0.0374,0.1106,0.1119,0.0696,0.2269,0.0857,0.0709,0.3487,0.0678,0.0579,0.117,0.0522
15090,20/09/2016 17:00,0.0306,0.0913,0.0908,0.0618,0.0781,0.0746,0.0627,0.3505,0.0745,0.0461,0.1157,0.0485
15091,20/09/2016 18:00,0.0307,0.0901,0.0745,0.0516,0.0788,0.0598,0.052,0.1533,0.0421,0.0426,0.1003,0.0464
15092,20/09/2016 19:00,0.026,0.0578,0.0574,0.0384,0.0553,0.0442,0.0423,0.0395,0.0308,0.0369,0.0765,0.042
15093,20/09/2016 20:00,0.0225,0.0577,0.0562,0.0317,0.0461,0.0359,0.0329,0.0265,0.0266,0.0259,0.0743,0.0324
15094,20/09/2016 21:00,0.016,0.0583,0.048,0.023,0.038,0.0246,0.0217,0.0168,0.0143,0.0208,0.0554,0.0263
15095,20/09/2016 22:00,0.0102,0.0482,0.0363,0.013,0.0246,0.0161,0.0166,0.0096,0.0017,0.0145,0.0359,0.0163
15096,20/09/2016 23:00,0.0065,0.0487,0.0245,0.0076,0.0124,0.0084,0.0097,0.0041,1.00E-04,0.0109,0.019,0.0108
15097,21/09/2016 00:00,0.0045,0.0503,0.0185,0.0048,0.0084,0.0052,0.0078,0.0026,3.00E-04,0.0087,0.0137,0.0094
15098,21/09/2016 01:00,0.0058,0.0304,0.0172,0.0043,0.0053,0.0092,0.0073,0.0015,0,0.0067,0.0115,0.0105
15099,21/09/2016 02:00,0.0119,0.0357,0.0215,0.0063,0.0056,0.0034,0.0088,9.00E-04,7.00E-04,0.0084,0.0149,0.015
15100,21/09/2016 03:00,0.0293,0.0572,0.042,0.0186,0.0111,0.0065,0.015,0.0012,0.0216,0.0115,0.0331,0.0396
15101,21/09/2016 04:00,0.0738,0.0983,0.117,0.0395,0.032,0.024,0.0295,0.004,0.0583,0.0196,0.0626,0.082
15102,21/09/2016 05:00,0.0965,0.1121,0.1942,0.0687,0.0981,0.0323,0.0475,0.0094,0.0789,0.0308,0.1137,0.1854
15103,21/09/2016 06:00,0.2554,0.1717,0.1307,0.1227,0.2081,0.1916,0.059,0.0225,0.082,0.0441,0.1525,0.2601
15104,21/09/2016 07:00,0.1183,0.2267,0.2107,0.137,0.2575,0.1199,0.0612,0.0313,0.0827,0.0437,0.168,0.2664
15105,21/09/2016 08:00,0.0847,0.2094,0.1498,0.1236,0.2282,0.0532,0.0546,0.0285,0.0883,0.0406,0.14,0.239
15106,21/09/2016 09:00,0.0645,0.0796,0.0877,0.0692,0.1775,0.0823,0.0554,0.0265,0.0752,0.044,0.111,0.1127
15107,21/09/2016 10:00,0.0557,0.0781,0.0907,0.0575,0.0937,0.0572,0.0641,0.0293,0.062,0.048,0.1052,0.0709
15108,21/09/2016 11:00,0.0528,0.0825,0.08,0.065,0.0742,0.0623,0.0611,0.0375,0.0602,0.0493,0.1057,0.0669
15109,21/09/2016 12:00,0.0577,0.0844,0.0923,0.067,0.0791,0.0719,0.0672,0.0419,0.0626,0.0537,0.1125,0.0643
15110,21/09/2016 13:00,0.0479,0.1066,0.1002,0.0706,0.0874,0.0787,0.0803,0.1543,0.0658,0.059,0.1186,0.0602
15111,21/09/2016 14:00,0.0394,0.0992,0.1145,0.0823,0.145,0.0892,0.0846,0.2535,0.0721,0.058,0.1199,0.0605
15112,21/09/2016 15:00,0.0362,0.1003,0.1221,0.0791,0.2479,0.0908,0.078,0.3351,0.0758,0.0555,0.1307,0.0564
15113,21/09/2016 16:00,0.0379,0.1011,0.1766,0.0698,0.188,0.092,0.0726,0.4012,0.0765,0.0567,0.1721,0.0504
15114,21/09/2016 17:00,0.0316,0.0938,0.1037,0.0626,0.0865,0.0773,0.0651,0.4,0.0652,0.0447,0.1311,0.0465
15115,21/09/2016 18:00,0.0303,0.0707,0.0796,0.0565,0.0722,0.0617,0.0543,0.3002,0.0407,0.0414,0.1009,0.0489
15116,21/09/2016 19:00,0.0273,0.0674,0.0608,0.0416,0.057,0.0478,0.0435,0.0446,0.0331,0.039,0.0865,0.0387
15117,21/09/2016 20:00,0.0243,0.0574,0.0544,0.0333,0.0476,0.037,0.0331,0.0284,0.0299,0.0242,0.0769,0.0355
15118,21/09/2016 21:00,0.0165,0.0175,0.0511,0.0235,0.0393,0.0251,0.0235,0.0167,0.0162,0.0209,0.0611,0.025
15119,21/09/2016 22:00,0.0094,0.0112,0.0424,0.0146,0.0291,0.0183,0.017,0.0091,0.0043,0.014,0.0532,0.0186
15120,21/09/2016 23:00,0.0058,0.0092,0.038,0.0096,0.0158,0.0104,0.0106,0.0048,2.00E-04,0.0118,0.0258,0.0107
15121,22/09/2016 00:00,0.0046,0.0096,0.0338,0.0067,0.0079,0.0051,0.0076,0.0019,4.00E-04,0.0087,0.0151,0.0096
15122,22/09/2016 01:00,0.0059,0.0096,0.0429,0.0067,0.0055,0.0075,0.0069,0.0017,1.00E-04,0.0085,0.0132,0.0106
15123,22/09/2016 02:00,0.0118,0.0178,0.0354,0.0066,0.0057,0.0043,0.0096,9.00E-04,2.00E-04,0.009,0.0168,0.0157
15124,22/09/2016 03:00,0.0293,0.0456,0.0507,0.0186,0.0115,0.0471,0.0159,0.0016,0.0209,0.0116,0.037,0.0363
15125,22/09/2016 04:00,0.0748,0.0964,0.1255,0.0398,0.0322,0.1428,0.0298,0.0038,0.057,0.0207,0.0676,0.0788
15126,22/09/2016 05:00,0.0948,0.1196,0.2489,0.0659,0.0842,0.1946,0.0497,0.0091,0.0782,0.0326,0.1108,0.1823
15127,22/09/2016 06:00,0.267,0.1288,0.151,0.1266,0.2259,0.1942,0.0578,0.0228,0.0856,0.0461,0.1394,0.3379
15128,22/09/2016 07:00,0.365,0.1746,0.14,0.1273,0.3031,0.0692,0.0597,0.0333,0.0848,0.0481,0.1556,0.2915
15129,22/09/2016 08:00,0.2812,0.1791,0.095,0.1459,0.3113,0.068,0.0574,0.0285,0.0881,0.0449,0.1109,0.2483
15130,22/09/2016 09:00,0.0712,0.0757,0.0868,0.1211,0.2807,0.0675,0.0592,0.0262,0.0701,0.0479,0.1291,0.2417
15131,22/09/2016 10:00,0.0528,0.0783,0.0983,0.0675,0.0908,0.0839,0.0625,0.0311,0.0617,0.0518,0.1804,0.0694
15132,22/09/2016 11:00,0.0526,0.0756,0.0937,0.0801,0.0755,0.0695,0.0638,0.0383,0.068,0.0524,0.1716,0.0636
15133,22/09/2016 12:00,0.0555,0.1116,0.0938,0.0587,0.0787,0.0722,0.0722,0.0423,0.0658,0.0564,0.1204,0.0799
15134,22/09/2016 13:00,0.0514,0.0964,0.0979,0.0703,0.1126,0.0843,0.0834,0.1207,0.0701,0.0602,0.1327,0.1626
15135,22/09/2016 14:00,0.0414,0.098,0.1034,0.088,0.2054,0.09,0.0864,0.3108,0.0546,0.0582,0.2979,0.0674
15136,22/09/2016 15:00,0.0369,0.1049,0.1194,0.0801,0.2568,0.0924,0.0822,0.3331,0.0652,0.06,0.4409,0.0559
15137,22/09/2016 16:00,0.0362,0.1209,0.1386,0.0771,0.1213,0.0876,0.07,0.4108,0.0833,0.0591,0.4221,0.0519
15138,22/09/2016 17:00,0.0337,0.104,0.0955,0.0647,0.0763,0.073,0.0575,0.3901,0.0771,0.0484,0.1861,0.0493
15139,22/09/2016 18:00,0.0311,0.1015,0.0808,0.0509,0.1006,0.0589,0.0476,0.2989,0.0431,0.0451,0.1028,0.0497
15140,22/09/2016 19:00,0.0264,0.0797,0.061,0.0446,0.0608,0.0504,0.0519,0.0539,0.0357,0.0409,0.0868,0.0415
15141,22/09/2016 20:00,0.0246,0.0715,0.056,0.032,0.0489,0.0411,0.036,0.0274,0.0294,0.0272,0.0825,0.0351
15142,22/09/2016 21:00,0.0179,0.0163,0.0467,0.024,0.0398,0.0299,0.0245,0.019,0.0205,0.0223,0.0682,0.0263
15143,22/09/2016 22:00,0.0118,0.0106,0.0383,0.0165,0.0279,0.0205,0.0182,0.0105,0.0043,0.0159,0.0469,0.0182
15144,22/09/2016 23:00,0.0065,0.0097,0.0375,0.0083,0.0176,0.1258,0.0119,0.005,2.00E-04,0.0112,0.0282,0.0124
15145,23/09/2016 00:00,0.0047,0.0096,0.035,0.0053,0.009,0.2019,0.0097,0.0029,0,0.0086,0.016,0.0098
15146,23/09/2016 01:00,0.0061,0.0097,0.032,0.0048,0.0072,0.1751,0.0082,0.0022,1.00E-04,0.0081,0.0147,0.0111
15147,23/09/2016 02:00,0.0118,0.0159,0.0405,0.0069,0.0059,0.0698,0.0114,0.001,0.001,0.0078,0.0166,0.0162
15148,23/09/2016 03:00,0.029,0.0409,0.0645,0.0178,0.0108,0.0064,0.0166,0.0013,0.0194,0.0127,0.0369,0.0355
15149,23/09/2016 04:00,0.0649,0.0946,0.1011,0.0372,0.0297,0.0099,0.0325,0.0038,0.0498,0.0205,0.0635,0.0774
15150,23/09/2016 05:00,0.2305,0.1208,0.2137,0.0645,0.062,0.0248,0.0443,0.0091,0.0718,0.0318,0.104,0.155
15151,23/09/2016 06:00,0.1354,0.1471,0.0959,0.1168,0.1845,0.0388,0.0619,0.0237,0.0836,0.0449,0.1326,0.2432
15152,23/09/2016 07:00,0.0965,0.1107,0.0882,0.1267,0.2459,0.0927,0.0643,0.0306,0.0783,0.046,0.1603,0.2462
15153,23/09/2016 08:00,0.0853,0.079,0.082,0.1155,0.2249,0.106,0.0572,0.0272,0.0668,0.0446,0.1546,0.145
15154,23/09/2016 09:00,0.0697,0.0841,0.0862,0.075,0.0933,0.0817,0.0634,0.0265,0.0671,0.0564,0.2066,0.0714
15155,23/09/2016 10:00,0.0607,0.0836,0.09,0.0682,0.0793,0.0876,0.07,0.0332,0.0665,0.0594,0.1654,0.0708
15156,23/09/2016 11:00,0.0555,0.0861,0.0918,0.0743,0.0778,0.0772,0.0764,0.0402,0.0691,0.062,0.1124,0.0683
15157,23/09/2016 12:00,0.0624,0.0896,0.0901,0.0775,0.0822,0.0858,0.0827,0.0513,0.0684,0.059,0.113,0.0659
15158,23/09/2016 13:00,0.0512,0.1149,0.0937,0.0784,0.1287,0.0892,0.0895,0.1972,0.0694,0.0587,0.1206,0.0708
15159,23/09/2016 14:00,0.0422,0.1117,0.1022,0.0904,0.222,0.0836,0.0836,0.2939,0.076,0.0543,0.1198,0.0685
15160,23/09/2016 15:00,0.04,0.1311,0.2122,0.0806,0.2159,0.0787,0.0777,0.3769,0.0749,0.0604,0.1155,0.0607
15161,23/09/2016 16:00,0.037,0.124,0.1415,0.0769,0.0875,0.0853,0.0638,0.348,0.0797,0.0559,0.1189,0.0537
15162,23/09/2016 17:00,0.0386,0.1015,0.0901,0.0744,0.0774,0.0687,0.0637,0.3327,0.0624,0.0506,0.115,0.0539
15163,23/09/2016 18:00,0.0366,0.101,0.086,0.065,0.0761,0.067,0.057,0.0598,0.0456,0.0504,0.0947,0.0585
15164,23/09/2016 19:00,0.0323,0.0705,0.0678,0.0501,0.0529,0.0506,0.0495,0.0363,0.0335,0.0486,0.0811,0.0474
15165,23/09/2016 20:00,0.0288,0.0659,0.0638,0.0405,0.0466,0.0457,0.0362,0.0307,0.0295,0.0421,0.0706,0.0375
15166,23/09/2016 21:00,0.0259,0.0473,0.0623,0.037,0.0434,0.0342,0.0308,0.0247,0.0236,0.0313,0.0672,0.0345
15167,23/09/2016 22:00,0.0177,0.0126,0.0462,0.0233,0.0339,0.0242,0.0237,0.0159,0.0168,0.0224,0.057,0.0202
15168,23/09/2016 23:00,0.0108,0.0094,0.0398,0.0037,0.0236,0.0152,0.0155,0.0086,0.0045,0.015,0.0398,0.0165
15169,24/09/2016 00:00,0.0072,0.0093,0.029,0,0.0155,0.0079,0.0113,0.0041,3.00E-04,0.0111,0.0234,0.0113
15170,24/09/2016 01:00,0.006,0.0097,0.0286,0,0.0096,0.0052,0.0087,0.0026,1.00E-04,0.0089,0.0232,0.0102
15171,24/09/2016 02:00,0.0083,0.012,0.0261,0,0.0075,0.0046,0.0078,0.0016,2.00E-04,0.0083,0.0183,0.0113
15172,24/09/2016 03:00,0.0142,0.0144,0.0375,0,0.007,0.0051,0.0118,0.0015,0.0027,0.0089,0.0224,0.0172
15173,24/09/2016 04:00,0.0268,0.0184,0.0423,0,0.0117,0.0086,0.0172,0.0029,0.0114,0.0126,0.0318,0.0257
15174,24/09/2016 05:00,0.0327,0.0437,0.0564,0,0.023,0.0208,0.0278,0.0079,0.0267,0.021,0.0421,0.0411
15175,24/09/2016 06:00,0.041,0.057,0.0689,0,0.038,0.0873,0.0394,0.0153,0.0403,0.033,0.0563,0.0518
15176,24/09/2016 07:00,0.0501,0.0756,0.0671,0,0.053,0.0437,0.0509,0.0218,0.0517,0.0421,0.068,0.0655
15177,24/09/2016 08:00,0.0549,0.0879,0.0717,0,0.061,0.0851,0.0655,0.0279,0.0626,0.0515,0.0837,0.1081
15178,24/09/2016 09:00,0.052,0.0921,0.0775,0,0.0666,0.0874,0.07,0.0354,0.063,0.0543,0.0896,0.2035
15179,24/09/2016 10:00,0.0548,0.0846,0.085,0,0.0735,0.0717,0.0725,0.0399,0.0648,0.0525,0.0921,0.2167
15180,24/09/2016 11:00,0.0573,0.0849,0.0921,0,0.0785,0.0725,0.0993,0.0447,0.0662,0.0513,0.0928,0.2282
15181,24/09/2016 12:00,0.0584,0.0865,0.0996,0,0.0774,0.0697,0.0688,0.045,0.0654,0.0508,0.0833,0.1362
15182,24/09/2016 13:00,0.0585,0.0835,0.1232,0,0.0737,0.0731,0.0664,0.0473,0.0671,0.0501,0.081,0.0893
15183,24/09/2016 14:00,0.0544,0.0819,0.1283,0,0.07,0.0687,0.064,0.0494,0.0618,0.0501,0.0878,0.0869
15184,24/09/2016 15:00,0.0514,0.0824,0.2125,0,0.0717,0.0698,0.0612,0.0487,0.0717,0.0502,0.0927,0.0639
15185,24/09/2016 16:00,0.054,0.0819,0.2728,0,0.2025,0.0668,0.0522,0.0418,0.0777,0.0518,0.0924,0.0593
15186,24/09/2016 17:00,0.0522,0.0768,0.1738,0,0.2458,0.0557,0.0467,0.037,0.0521,0.0473,0.0852,0.061
15187,24/09/2016 18:00,0.0463,0.0716,0.0821,0,0.1855,0.0483,0.0389,0.0327,0.0479,0.045,0.0853,0.0609
15188,24/09/2016 19:00,0.0347,0.073,0.0723,0,0.0542,0.0408,0.0346,0.0276,0.0409,0.0446,0.0783,0.059
15189,24/09/2016 20:00,0.0321,0.059,0.067,0,0.0511,0.0356,0.0341,0.0248,0.0368,0.042,0.0747,0.045
15190,24/09/2016 21:00,0.0291,0.0547,0.0525,0,0.0491,0.0319,0.0286,0.0211,0.0302,0.0348,0.0694,0.0453
15191,24/09/2016 22:00,0.021,0.0413,0.0565,0,0.0378,0.0244,0.0224,0.0196,0.0202,0.0231,0.0564,0.0284
15192,24/09/2016 23:00,0.0132,0.0402,0.0739,0.0231,0.0263,0.0171,0.0173,0.01,0.0115,0.0146,0.0419,0.0215
15193,25/09/2016 00:00,0.0078,0.0431,0.0304,0.017,0.0158,0.0098,0.0102,0.005,8.00E-04,0.0107,0.0262,0.0127
15194,25/09/2016 01:00,0.0056,0.0351,0.0204,0.0154,0.0106,0.0052,0.0084,0.003,2.00E-04,0.0075,0.0247,0.0101
15195,25/09/2016 02:00,0.0057,0.0307,0.0196,0.0137,0.0073,0.0045,0.0051,0.0016,1.00E-04,0.0057,0.0174,0.0097
15196,25/09/2016 03:00,0.0081,0.0278,0.0177,0.0142,0.0051,0.0036,0.0052,0.0013,2.00E-04,0.0044,0.0206,0.0123
15197,25/09/2016 04:00,0.014,0.0339,0.0181,0.0173,0.0076,0.0041,0.0079,0.0016,3.00E-04,0.0063,0.0258,0.0173
15198,25/09/2016 05:00,0.0173,0.0521,0.031,0.0225,0.0132,0.0109,0.0137,0.0044,0.0098,0.0108,0.0363,0.0249
15199,25/09/2016 06:00,0.0221,0.0752,0.042,0.0304,0.0219,0.0175,0.0226,0.0086,0.0177,0.0132,0.0412,0.0328
15200,25/09/2016 07:00,0.0305,0.0524,0.0412,0.0433,0.0355,0.0264,0.0329,0.0137,0.0319,0.0227,0.0541,0.0452
15201,25/09/2016 08:00,0.0438,0.0735,0.0559,0.0601,0.0497,0.082,0.0482,0.0197,0.0405,0.0307,0.0764,0.0647
15202,25/09/2016 09:00,0.0468,0.0856,0.07,0.061,0.0606,0.059,0.0568,0.0274,0.0444,0.0379,0.0837,0.1252
15203,25/09/2016 10:00,0.0488,0.0848,0.0803,0.059,0.0662,0.0573,0.0628,0.0322,0.0469,0.042,0.0845,0.2193
15204,25/09/2016 11:00,0.0483,0.0821,0.0811,0.0572,0.0694,0.0621,0.0617,0.0376,0.0496,0.0408,0.0872,0.2447
15205,25/09/2016 12:00,0.0507,0.0808,0.0812,0.0605,0.0653,0.0583,0.0603,0.0403,0.0499,0.0425,0.0944,0.2536
15206,25/09/2016 13:00,0.0518,0.0779,0.1015,0.0527,0.0652,0.0577,0.0565,0.0386,0.0498,0.0392,0.0905,0.2062
15207,25/09/2016 14:00,0.0512,0.0784,0.0968,0.0509,0.0647,0.0572,0.053,0.0379,0.0568,0.0413,0.0931,0.0858
15208,25/09/2016 15:00,0.051,0.074,0.1109,0.0508,0.0651,0.0589,0.0505,0.04,0.0581,0.0418,0.0966,0.0546
15209,25/09/2016 16:00,0.0489,0.0797,0.104,0.0511,0.074,0.0488,0.0482,0.0353,0.0519,0.0409,0.0954,0.0666
15210,25/09/2016 17:00,0.0442,0.0777,0.0877,0.0489,0.1188,0.0522,0.0419,0.0305,0.0512,0.0446,0.0976,0.0669
15211,25/09/2016 18:00,0.043,0.0767,0.0724,0.051,0.0587,0.0555,0.0446,0.0295,0.0516,0.0424,0.0933,0.105
15212,25/09/2016 19:00,0.0413,0.0705,0.0747,0.0447,0.0545,0.0424,0.0393,0.0256,0.0418,0.0431,0.0863,0.109
15213,25/09/2016 20:00,0.0326,0.0615,0.0631,0.037,0.0486,0.0301,0.028,0.019,0.0326,0.0356,0.0862,0.0478
15214,25/09/2016 21:00,0.0239,0.0528,0.0463,0.0292,0.0369,0.0219,0.0218,0.0131,0.0231,0.0281,0.0596,0.038
15215,25/09/2016 22:00,0.0135,0.0302,0.0383,0.0219,0.0241,0.0152,0.0173,0.0127,0.0093,0.0163,0.0396,0.0198
15216,25/09/2016 23:00,0.0087,0.0201,0.0267,0.0168,0.0128,0.0103,0.0133,0.0053,4.00E-04,0.0116,0.0186,0.0125
15217,26/09/2016 00:00,0.0053,0.0164,0.0203,0.0143,0.0071,0.0058,0.0093,0.002,1.00E-04,0.0072,0.0123,0.0104
15218,26/09/2016 01:00,0.0055,0.0156,0.0106,0.013,0.005,0.0046,0.0071,0.0012,1.00E-04,0.0053,0.0119,0.0098
15219,26/09/2016 02:00,0.0116,0.0205,0.0182,0.0147,0.0053,0.0036,0.0078,0.001,0.0012,0.0071,0.0158,0.0158
15220,26/09/2016 03:00,0.0309,0.0449,0.0342,0.0213,0.011,0.0091,0.0171,0.0015,0.0227,0.0105,0.0351,0.0388
15221,26/09/2016 04:00,0.0735,0.1006,0.0913,0.038,0.0313,0.0115,0.0303,0.0039,0.0593,0.0188,0.0472,0.0808
15222,26/09/2016 05:00,0.0893,0.1326,0.1609,0.0581,0.0897,0.0264,0.0496,0.0091,0.0762,0.0305,0.1022,0.1831
15223,26/09/2016 06:00,0.1684,0.1841,0.1836,0.1036,0.2089,0.0391,0.0549,0.0221,0.0815,0.0418,0.1448,0.2699
15224,26/09/2016 07:00,0.2365,0.2024,0.2472,0.1314,0.2515,0.0521,0.0619,0.0316,0.0796,0.0452,0.1618,0.2664
15225,26/09/2016 08:00,0.1997,0.1465,0.1162,0.1933,0.2274,0.0658,0.0571,0.0276,0.0833,0.0409,0.1494,0.2058
15226,26/09/2016 09:00,0.0783,0.0831,0.0776,0.0374,0.2425,0.0507,0.0585,0.0278,0.0604,0.0456,0.1221,0.0705
15227,26/09/2016 10:00,0.053,0.0811,0.0779,0.0143,0.0865,0.0565,0.059,0.0312,0.0617,0.0481,0.1115,0.1768
15228,26/09/2016 11:00,0.0512,0.0791,0.0901,0.0526,0.0731,0.0608,0.065,0.0395,0.0598,0.0513,0.1043,0.1576
15229,26/09/2016 12:00,0.0546,0.0796,0.1091,0.0538,0.0723,0.0674,0.0695,0.0419,0.0566,0.0522,0.1074,0.0624
15230,26/09/2016 13:00,0.046,0.1064,0.1041,0.0577,0.1122,0.0804,0.0795,0.0661,0.0633,0.0562,0.1102,0.0693
15231,26/09/2016 14:00,0.0387,0.0996,0.1073,0.0663,0.1885,0.0895,0.079,0.0841,0.0693,0.0548,0.1111,0.0561
15232,26/09/2016 15:00,0.0325,0.0994,0.1237,0.0628,0.0524,0.0867,0.1304,0.2392,0.0718,0.0548,0.1158,0.0536
15233,26/09/2016 16:00,0.035,0.1104,0.1185,0.0615,0,0.0888,0.0709,0.3629,0.073,0.0553,0.1068,0.0482
15234,26/09/2016 17:00,0.0276,0.0852,0.0984,0.0513,0,0.069,0.0622,0.3518,0.0551,0.0428,0.1038,0.0435
15235,26/09/2016 18:00,0.0297,0.0627,0.0784,0.0413,0,0.084,0.0532,0.093,0.034,0.0391,0.0937,0.0435
15236,26/09/2016 19:00,0.024,0.062,0.0475,0.0414,0,0.0389,0.0396,0.039,0.027,0.0324,0.0672,0.0365
15237,26/09/2016 20:00,0.0225,0.073,0.0451,0.035,0,0.0342,0.0306,0.0243,0.0238,0.0252,0.06,0.0322
15238,26/09/2016 21:00,0.0151,0.0861,0.0401,0.0273,0,0.0218,0.021,0.0145,0.0112,0.0191,0.0482,0.0259
15239,26/09/2016 22:00,0.0098,0.0507,0.0349,0.0192,0,0.0133,0.0143,0.0077,0.001,0.0142,0.0286,0.015
15240,26/09/2016 23:00,0.0058,0.0348,0.0196,0.0148,0,0.0087,0.0109,0.0035,4.00E-04,0.0105,0.0167,0.0114
15241,27/09/2016 00:00,0.004,0.0248,0.0164,0.0129,0,0.0045,0.0074,0.0017,0.0018,0.0079,0.0111,0.0091
15242,27/09/2016 01:00,0.0051,0.0271,0.0169,0.0122,0,0.0035,0.0076,9.00E-04,3.00E-04,0.007,0.0101,0.0123
15243,27/09/2016 02:00,0.0118,0.0271,0.02,0.0139,0,0.0036,0.0094,7.00E-04,2.00E-04,0.0075,0.0146,0.0157
15244,27/09/2016 03:00,0.0303,0.0473,0.0411,0.0218,0,0.0062,0.0149,0.0015,0.0242,0.0116,0.0302,0.0363
15245,27/09/2016 04:00,0.0733,0.0973,0.0966,0.037,0,0.0115,0.0301,0.0035,0.0584,0.0212,0.063,0.0839
15246,27/09/2016 05:00,0.0983,0.1587,0.2117,0.0624,0,0.0267,0.0487,0.0091,0.0805,0.0304,0.1086,0.175
15247,27/09/2016 06:00,0.2164,0.1594,0.2681,0.1366,0,0.041,0.0566,0.0232,0.0844,0.0418,0.1403,0.2521
15248,27/09/2016 07:00,0.1768,0.1943,0.2554,0.132,0,0.0542,0.0593,0.0328,0.0788,0.0439,0.1597,0.291
15249,27/09/2016 08:00,0.2872,0.1232,0.3228,0.1273,0,0.0647,0.0562,0.0269,0.0861,0.0397,0.1481,0.1846
15250,27/09/2016 09:00,0.1593,0.0879,0.3418,0.0649,0,0.0586,0.056,0.0247,0.0751,0.0404,0.114,0.0629
15251,27/09/2016 10:00,0.0534,0.0799,0.2026,0.0588,0,0.0738,0.0597,0.0296,0.0621,0.043,0.0991,0.0532
15252,27/09/2016 11:00,0.0504,0.0802,0.0723,0.053,0,0.0674,0.0607,0.0367,0.0612,0.0452,0.0959,0.0547
15253,27/09/2016 12:00,0.0577,0.0852,0.0904,0.0528,0,0.0741,0.0697,0.0495,0.0618,0.0473,0.1065,0.0539
15254,27/09/2016 13:00,0.0463,0.0924,0.1249,0.0583,0,0.0909,0.0794,0.0658,0.0624,0.0519,0.2128,0.0535
15255,27/09/2016 14:00,0.0373,0.0975,0.1243,0.0645,0,0.1167,0.0794,0.1889,0.0724,0.0562,0.153,0.0462
15256,27/09/2016 15:00,0.034,0.0943,0.1295,0.0623,0,0.2963,0.0763,0.3377,0.0739,0.0585,0.1067,0.0464
15257,27/09/2016 16:00,0.035,0.0963,0.12,0.0642,0,0.2936,0.0691,0.3637,0.0765,0.0559,0.1094,0.0488
15258,27/09/2016 17:00,0.0306,0.0829,0.0829,0.0627,0,0.1833,0.0637,0.3508,0.0554,0.0442,0.0988,0.0453
15259,27/09/2016 18:00,0.0293,0.0688,0.0677,0.053,0,0.0629,0.0523,0.1804,0.0405,0.0393,0.0959,0.0449
15260,27/09/2016 19:00,0.0252,0.0585,0.0541,0.0387,0,0.0486,0.0436,0.0556,0.0328,0.0352,0.0867,0.0396
15261,27/09/2016 20:00,0.0217,0.0329,0.0516,0.0354,0,0.0371,0.0328,0.0295,0.0275,0.0282,0.0783,0.0354
15262,27/09/2016 21:00,0.0164,0.0159,0.0433,0.026,0,0.0273,0.0236,0.0188,0.0169,0.0235,0.0696,0.0243
15263,27/09/2016 22:00,0.0097,0.0133,0.0333,0.0191,0,0.0193,0.0192,0.0108,0.0027,0.0193,0.0421,0.0154
15264,27/09/2016 23:00,0.0065,0.0111,0.025,0.0151,0.014,0.0105,0.0117,0.0043,3.00E-04,0.0109,0.0185,0.0118
15265,28/09/2016 00:00,0.005,0.0108,0.0201,0.0123,0.0093,0.0048,0.0079,0.0019,1.00E-04,0.0089,0.0121,0.0093
15266,28/09/2016 01:00,0.0054,0.011,0.0154,0.0117,0.0078,0.0611,0.0078,0.0014,1.00E-04,0.0076,0.0106,0.0102
15267,28/09/2016 02:00,0.0116,0.0204,0.03,0.0138,0.0073,0.1756,0.0101,8.00E-04,0,0.0077,0.0163,0.0159
15268,28/09/2016 03:00,0.0304,0.0437,0.0443,0.0204,0.0125,0.2008,0.0166,0.0011,0.0208,0.013,0.0309,0.0376
15269,28/09/2016 04:00,0.0761,0.0859,0.1046,0.0376,0.0287,0.1738,0.0302,0.0036,0.0583,0.02,0.0626,0.0686
15270,28/09/2016 05:00,0.1042,0.1072,0.2522,0.0618,0.0672,0.0282,0.049,0.0094,0.0754,0.0307,0.1117,0.1587
15271,28/09/2016 06:00,0.2435,0.1726,0.1716,0.1101,0.2346,0.0401,0.057,0.0226,0.0802,0.045,0.1406,0.254
15272,28/09/2016 07:00,0.3102,0.2214,0.12,0.135,0.2502,0.1038,0.062,0.0314,0.0826,0.0464,0.1607,0.2983
15273,28/09/2016 08:00,0.3207,0.2024,0.0837,0.1433,0.2261,0.0517,0.0545,0.0295,0.0905,0.0416,0.1346,0.2522
15274,28/09/2016 09:00,0.1275,0.0852,0.0889,0.0714,0.2353,0.0538,0.0606,0.0272,0.0717,0.045,0.1129,0.1227
15275,28/09/2016 10:00,0.0556,0.0803,0.0948,0.0584,0.1518,0.0894,0.0622,0.03,0.0631,0.0468,0.1123,0.0794
15276,28/09/2016 11:00,0.0545,0.0772,0.0842,0.0596,0.0677,0.0658,0.0636,0.0392,0.0616,0.051,0.1018,0.0752
15277,28/09/2016 12:00,0.0549,0.0912,0.0881,0.0573,0.0672,0.0715,0.0703,0.0453,0.0637,0.054,0.1081,0.068
15278,28/09/2016 13:00,0.0476,0.1137,0.0933,0.0624,0.1732,0.0824,0.0805,0.0893,0.0708,0.0544,0.1217,0.0742
15279,28/09/2016 14:00,0.0461,0.1064,0.1019,0.0606,0.2558,0.0947,0.0803,0.2875,0.0752,0.0545,0.1293,0.063
